Date Combined,Date/Time Combined,Unnamed: 0,Unnamed: 0.1,Location,Date Published,Total Cases,Total Deaths,Pct Cases Black/AA,Pct Deaths Black/AA,Date Run,Status code,Count Cases Black/AA,Count Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Date/Time Run,Date Run.1,Date/Time Run.1
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,1299,,Alabama,2020-07-26,77351.0,1428.0,43.2,43.66,2020-07-26,Success!,22273.0,599.0,False,False,51553.0,1372.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,7134,,Alabama,2020-11-08,172874.0,2865.0,32.65,38.22,2020-11-08,Success!,39380.0,1058.0,False,False,120623.0,2768.0,1293186.0,26.58,2020/11/08 20:52:06America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5394,,Alabama,2020-10-07,142292.0,2454.0,35.79,40.66,2020-10-07,Success!,34572.0,960.0,False,False,96610.0,2361.0,1293186.0,26.58,2020/10/07 19:27:23America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5336,,Alabama,2020-10-06,141554.0,2436.0,35.91,40.78,2020-10-06,Success!,34462.0,955.0,False,False,95977.0,2342.0,1293186.0,26.58,2020/10/06 19:10:45America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,4698,,Alabama,2020-09-25,134231.0,2357.0,37.1,40.84,2020-09-25,Success!,33402.0,927.0,False,False,90044.0,2270.0,1293186.0,26.58,2020/09/25 19:28:04America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,837,,Alabama,2020-07-16,60158.0,1200.0,44.23,45.0,2020-07-16,Success!,18641.0,518,False,False,42143.0,1151.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,6554,,Alabama,2020-10-29,161537.0,2718.0,33.59,39.11,2020-10-30,Success!,37656.0,1031.0,False,False,112110.0,2636.0,1293186.0,26.58,2020/10/30 00:38:22America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,6496,,Alabama,2020-10-28,160380.0,2713.0,33.7,39.13,2020-10-28,Success!,37468.0,1029.0,False,False,111194.0,2630.0,1293186.0,26.58,2020/10/28 23:01:21America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,4640,,Alabama,2020-09-24,133433.0,2349.0,37.24,40.86,2020-09-24,Success!,33255.0,925.0,False,False,89308.0,2264.0,1293186.0,26.58,2020/09/24 19:21:05America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3016,,Alabama,2020-08-26,112126.0,1965.0,41.35,42.23,2020-08-26,Success!,29947.0,799.0,False,False,72427.0,1892.0,1293186.0,26.58,2020/08/26 18:35:19America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,270,,Alabama,2020-07-02,39604.0,961.0,47.04,46.88,2020-07-02,Success!,14595.0,436.0,False,False,,,,,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,8468,,Alabama,2020-12-01,210037.0,3280.0,30.56,36.69,2020-12-01,Success!,45295.0,1151.0,False,False,148208.0,3137.0,1293186.0,26.58,2020/12/01 20:25:06America/Los Angeles TZ,,
