,Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code,Unnamed: 0,Date Run.1,Date/Time Run.1
34,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,New Mexico,2020-08-13,22987.0,697.0,420.0,,1.83,,True,False,,,43006.0,2.06,Success!,,,
35,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,New York -- New York,2020-08-13,225713.0,18979.0,35696.0,5294.0,29.16,30.43,False,True,122405.0,17396.0,2049418.0,24.27,Success!,,,
36,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,NewYork,2020-08-12,423440.0,25228.0,,6391.0,,26.9,False,False,,23760.0,,,Success!,,,
37,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,North Carolina,2020-08-13,140824.0,2287.0,25123.0,683.0,24.12,31.5,False,True,104139.0,2168.0,2179622.0,21.46,Success!,,,
38,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,NorthDakota,2020-08-13,8171.0,120.0,,,,,False,False,,,,,Success!,,,
39,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Ohio,,,,,,,,False,False,,,1438271.0,12.35,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,
40,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Oklahoma,2020-08-13,46103.0,638.0,3185.7173,38.9818,6.91,6.11,False,False,36329.164,600.996,287959.0,7.35,Success!,,,
41,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Oregon,2020-08-13,22300.0,383.0,770.0,9.0,3.95,2.69,False,True,19510.0,334.0,77789.0,1.91,Success!,,,
42,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Pennsylvania,2020-08-13,118731.0,7409.0,16629.0,1545.0,28.76,21.17,False,True,57827.0,7297.0,1423319.0,11.13,Success!,,,
43,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Rhode Island,2020-07-03,16491.0,960.0,1592.0,48.0,12.29,6.14,False,False,12950.0,782.0,69254.0,6.55,Success!,,,
44,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,SouthCarolina,2020-08-11,102130.0,2098.0,35122.0,831.0,39.02,42.03,False,True,90016.0,1977.0,,,Success!,,,
45,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,SouthDakota,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)",,,
46,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Tennessee,2020-08-13,128511.0,1313.0,24862.0,423.0,19.35,32.22,True,True,,,1117489.0,16.8,Success!,,,
47,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Texas,2020-08-13,43440.0,9289.0,6785.0,1174.0,0.16,0.13,True,False,,,3365783.0,12.07,Success!,,,
48,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Texas -- Bexar County,2020-08-13,43164.0,519.0,464.0,17.0,6.81,15.32,False,False,6812.0,111.0,146703.0,7.62,Success!,,,
49,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Utah,2020-08-13,45424.0,353.0,1087.0,6.0,2.4,1.7,True,False,,,35862.0,1.18,Success!,,,
50,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Vermont,2020-08-13,1484.0,58.0,166.0,0.0,11.52,0.0,False,True,1441.0,57.0,8058.0,1.29,Success!,,,
51,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Virginia,2020-07-21,79371.0,2048.0,12922.0,483.0,16.28,23.58,True,True,,,1613285.0,19.17,Success!,,,
52,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Washington,2020-08-13,65339.0,1736.0,2494.0,58.0,5.8,3.41,False,False,43031.0,1699.0,269854.0,3.7,Success!,,,
53,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,"Washington, DC",2020-08-13,13024.0,594.0,6475.0,440.0,49.72,74.07,True,True,,,321317.0,46.94,Success!,,,
54,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,WestVirginia,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)",,,
55,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Wisconsin,2020-08-13,63206.0,1018.0,8858.0,212.0,15.5,21.16,False,True,57158.0,1002.0,368744.0,6.38,Success!,,,
56,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Wisconsin -- Milwaukee,2020-08-13,21748.0,394.0,6012.0,149.0,29.61,37.82,False,False,20307.0,394.0,252321.0,26.44,Success!,,,
57,2020-08-13,2020/08/13 20:00:10America/Los Angeles TZ,Wyoming,,,,,,,,False,False,,,5540.0,0.95,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,
0,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Alabama,2020-08-12,100801.0,1814.0,27226.0,744.0,42.37,42.61,False,False,64265.0,1746.0,1293186.0,26.58,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
1,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Alaska,2020-08-12,2377.0,27.0,120.0,0.0,5.64,0.0,False,True,2128.0,27.0,24129.0,3.27,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
2,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Arizona,2020-08-12,189443.0,4347.0,4700.0,135.0,4.49,3.63,False,False,104589.0,3719.0,305259.0,4.39,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
3,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Arkansas,2020-08-12,51114.0,573.0,11047.0,153.0,24.55,26.66,False,True,44999.0,574.0,460970.0,15.41,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
4,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,California,2020-08-11 00:00:00,586056.0,10648.0,16141.0,850.0,4.26,8.25,False,False,378931.0,10301.0,2267875.0,5.79,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
5,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,California - Los Angeles,,,,,,,,False,False,,,823987.0,8.16,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")",,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
6,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,California - San Diego,2020-08-12,33393.0,608.0,1272.0,25.0,4.68,4.15,False,False,27165.0,603.0,166412.0,5.04,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
7,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,California - San Francisco,,,,,,,,False,False,,,,,An error occurred. ... KeyError('Date_Uploaded.Data as of'),,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
8,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Colorado,2020-08-12,51756.0,1875.0,2552.0,125.0,5.79,6.79,False,False,44081.0,1841.0,227938.0,4.12,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
9,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Connecticut,2020-08-11,48705.0,3566.0,6642.0,657.0,13.64,18.42,True,False,,,378262.0,10.56,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
10,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Delaware,2020-08-12,15765.0,592.0,4008.0,151.0,27.86,26.68,False,False,14384.0,566.0,209892.0,22.11,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
11,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Florida,2020-08-12,545040.0,8765.0,69171.0,1605.0,12.69,18.31,True,False,,,3316376.0,16.1,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
12,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Florida -- Miami-Dade County,2020-08-12,139271.0,1939.0,11994.0,,15.61,,False,True,76834.0,,481976.0,17.75,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
13,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Florida -- Orange County,2020-08-12,32341.0,325.0,4359.0,,24.41,,False,True,17856.0,,277193.0,20.98,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
14,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Georgia,2020-08-12,226153.0,4456.0,57435.0,1971.0,25.4,44.23,True,True,,,3239300.0,31.46,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
15,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Hawaii,2020-08-12,3958.0,38.0,24.0,,1.39,,False,True,1725.0,,26266.0,1.85,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
16,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Idaho,2020-08-12,26133.0,245.0,284.0,3.0,1.09,1.22,False,True,,,11536.0,0.68,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
17,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Illinois,2020-08-12,198593.0,7672.0,31955.0,2084.0,16.09,27.16,True,False,,,1824125.0,14.23,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
18,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Indiana,2020-08-12,76522.0,2878.0,8644.0,408.0,11.3,14.18,True,True,,,619472.0,9.33,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
19,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Iowa,2020-08-12,49973.0,953.0,3655.0,42.0,7.31,4.41,True,True,,,109911.0,3.51,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
20,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Kansas,2020-08-12,32547.0,395.0,2414.0,68.0,8.97,17.8,False,True,26900.0,382.0,169801.0,5.84,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
21,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Kentucky,,,,,,,,False,False,,,354112.0,7.98,"An error occurred. ... CSVParseError(""Error failed to create DataFrame with different column tables.\nTry to set `multiple_tables=True`or set `names` option for `pandas_options`. \n, caused by ParserError('Error tokenizing data. C error: Expected 2 fields in line 9, saw 3\\n')"")",,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
22,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Louisiana,2020-08-12,134304.0,4238.0,49262.0,2054.0,43.11,48.99,False,True,114279.0,4193.0,1502916.0,32.23,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
23,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Maine,2020-08-12,4069.0,126.0,893.0,,24.23,,False,True,3685.0,,17881.0,1.34,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
24,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Maryland,2020-08-12,97384.0,3474.0,30803.0,1426.0,37.34,41.19,False,False,82492.0,3462.0,1788090.0,29.78,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
25,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Massachusetts,2020-08-12,122000.0,8769.0,11324.0,724.0,9.28,8.26,True,False,,,510558.0,7.48,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
26,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Michigan,2020-08-12,89184.0,6197.0,23042.0,2447.0,25.84,39.49,True,False,,,1375424.0,13.81,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
27,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Minnesota,2020-08-12,62303.0,1678.0,12985.0,166.0,20.84,9.89,True,True,,,342186.0,6.19,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
28,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Mississippi,2020-08-11,69374.0,1989.0,29169.0,964.0,42.05,48.47,True,True,,,1125834.0,37.67,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
29,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Missouri,2020-08-12,62522.0,1323.0,11588.0,431.0,26.45,33.83,False,True,43809.0,1274.0,704896.0,11.57,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
30,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Montana,2020-08-12,5268.0,80.0,25.0,,0.47,,True,True,,,4630.0,0.44,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
31,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Nebraska,,,,,,,,False,False,,,90860.0,4.77,An error occurred. ... ValueError('Unable to find layer covid19_hot_accumulative_lab_dt in flc URL https://gis.ne.gov/enterprise/rest/services/Covid19MapV5/MapServer'),,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
32,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Nevada,2020-08-12,58048.0,996.0,3053.0,82.0,8.15,12.2,False,False,37443.0,672.0,261123.0,8.93,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
33,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,New Hampshire,2020-08-12,6887.0,420.0,343.0,9.0,5.7,2.17,False,False,6016.0,414.0,20516.0,1.53,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
34,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,New Mexico,2020-08-12,22816.0,695.0,419.0,,1.84,,True,False,,,43006.0,2.06,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
35,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,New York -- New York,2020-08-12,225284.0,18970.0,35662.0,5291.0,29.18,30.43,False,True,122212.0,17389.0,2049418.0,24.27,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
36,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,NewYork,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)",,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
37,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,North Carolina,2020-08-12,139061.0,2249.0,24702.0,677.0,24.1,31.69,False,True,102484.0,2136.0,2179622.0,21.46,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
38,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,NorthDakota,2020-08-12,7970.0,120.0,,,,,False,False,,,,,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
39,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Ohio,,,,,,,,False,False,,,1438271.0,12.35,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
40,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Oklahoma,2020-08-12,45398.0,627.0,3137.0017999999995,38.9994,6.91,6.22,False,False,35746.3852,591.0101999999998,287959.0,7.35,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
41,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Oregon,2020-08-12,22022.0,375.0,767.0,9.0,3.98,2.74,False,True,19261.0,328.0,77789.0,1.91,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
42,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Pennsylvania,2020-08-12,117739.0,7385.0,16519.0,1545.0,28.83,21.17,False,True,57296.0,7297.0,1423319.0,11.13,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
43,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Rhode Island,2020-07-03,16491.0,960.0,1592.0,48.0,12.29,6.14,False,False,12950.0,782.0,69254.0,6.55,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
44,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,SouthCarolina,2020-08-11,102130.0,2098.0,35122.0,831.0,39.02,42.03,False,True,90016.0,1977.0,,,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
45,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,SouthDakota,2020-08-10,9663.0,146.0,1042.0,,10.78,,False,False,9663.0,,,,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
46,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Tennessee,2020-08-12,126393.0,1289.0,24484.0,419.0,19.37,32.51,True,True,,,1117489.0,16.8,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
47,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Texas,2020-08-12,42630.0,9034.0,6610.0,1149.0,0.16,0.13,True,False,,,3365783.0,12.07,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
48,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Texas -- Bexar County,2020-08-12,43455.0,545.0,464.0,17.0,6.81,15.32,False,False,6812.0,111.0,146703.0,7.62,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
49,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Utah,2020-08-12,45090.0,351.0,1072.0,6.0,2.4,1.71,True,False,,,35862.0,1.18,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
50,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Vermont,2020-08-12,1478.0,58.0,166.0,0.0,11.58,0.0,False,True,1433.0,57.0,8058.0,1.29,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
51,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Virginia,2020-07-21,79371.0,2048.0,12922.0,483.0,16.28,23.58,True,True,,,1613285.0,19.17,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
52,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Washington,2020-08-12,64702.0,1724.0,2469.0,58.0,5.78,3.44,False,False,42681.0,1685.0,269854.0,3.7,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
53,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,"Washington, DC",2020-08-12,12959.0,593.0,6438.0,439.0,49.68,74.03,True,True,,,321317.0,46.94,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
54,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,WestVirginia,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)",,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
55,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Wisconsin,2020-08-12,62263.0,1011.0,8780.0,212.0,15.59,21.31,False,True,56312.0,995.0,368744.0,6.38,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
56,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Wisconsin -- Milwaukee,2020-08-12,21350.0,394.0,5918.0,149.0,29.67,37.82,False,False,19943.0,394.0,252321.0,26.44,Success!,,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
57,2020-08-13,2020/08/13 00:11:30America/Los Angeles TZ,Wyoming,,,,,,,,False,False,,,5540.0,0.95,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,2020-08-13,2020/08/13 00:09:39America/Los Angeles TZ
0,,,Illinois,2020-08-06,188424.0,7594.0,30795.0,2071.0,16.34,27.27,True,False,,,1824125.0,14.23,Success!,,,
1,,,Louisiana,2020-08-05,127246.0,4028.0,41962.0,1960.0,44.38,49.63,False,True,94556.0,3949.0,1502916.0,32.23,Success!,,,
2,,,Washington,2020-08-05,60084.0,1624.0,2263.0,52.0,5.62,3.29,False,False,40288.0,1582.0,269854.0,3.7,Success!,,,
3,,,North Carolina,2020-08-06,131267.0,2092.0,23005.0,623.0,24.05,31.13,False,True,95667.0,2001.0,2179622.0,21.46,Success!,,,
4,,,Wyoming,,,,,,,,False,False,,,5540.0,0.95,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,
5,,,NewYork,2020-08-05,418928.0,25185.0,,6380.0,,26.91,False,False,,23711.0,,,Success!,,,
6,,,New York -- New York,2020-08-06,223473.0,18938.0,34710.0,5285.0,29.64,30.45,False,True,117110.0,17356.0,2049418.0,24.27,Success!,,,
7,,,Wisconsin,2020-08-06,57779.0,978.0,8403.0,210.0,16.08,21.81,False,True,52272.0,963.0,368744.0,6.38,Success!,,,
8,,,Wisconsin -- Milwaukee,2020-08-06,20521.0,389.0,5704.0,149.0,29.8,38.3,False,False,19144.0,389.0,252321.0,26.44,Success!,,,
9,,,Oregon,2020-08-06,20225.0,339.0,726.0,9.0,4.09,2.99,False,True,17743.0,301.0,77789.0,1.91,Success!,,,
10,,,Rhode Island,2020-07-03,16491.0,960.0,1592.0,48.0,12.29,6.14,False,False,12950.0,782.0,69254.0,6.55,Success!,,,
11,,,SouthCarolina,2020-08-04,94190.0,1847.0,32086.0,748.0,38.67,42.99,False,True,82978.0,1740.0,,,Success!,,,
12,,,Tennessee,2020-08-06,116350.0,1186.0,22345.0,394.0,19.2,33.22,True,True,,,1117489.0,16.8,Success!,,,
13,,,Maine,2020-08-06,3997.0,124.0,887.0,,24.57,,False,True,3610.0,,17881.0,1.34,Success!,,,
14,,,Maryland,2020-08-06,93005.0,3415.0,28784.0,1401.0,36.79,41.18,False,False,78230.0,3402.0,1788090.0,29.78,Success!,,,
15,,,Alabama,2020-08-06,93402.0,1654.0,25691.0,689.0,42.52,43.09,False,False,60424.0,1599.0,1293186.0,26.58,Success!,,,
16,,,Arkansas,2020-08-06,47028.0,515.0,10074.0,138.0,24.55,26.8,False,True,41040.0,515.0,460970.0,15.41,Success!,,,
17,,,Ohio,,,,,,,,False,False,,,1438271.0,12.35,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,
18,,,Connecticut,2020-08-05,48273.0,3555.0,6522.0,656.0,13.51,18.45,True,False,,,378262.0,10.56,Success!,,,
19,,,Michigan,2020-08-06,85344.0,6162.0,22721.0,2444.0,26.62,39.66,True,False,,,1375424.0,13.81,Success!,,,
20,,,Hawaii,2020-08-06,2815.0,29.0,16.0,,1.18,,False,True,1352.0,,26266.0,1.85,Success!,,,
21,,,Oklahoma,,,,,,,,False,False,,,287959.0,7.35,"An error occurred. ... AttributeError(""'NoneType' object has no attribute 'find_all'"")",,,
22,,,Montana,2020-08-06,4602.0,65.0,22.0,,0.48,,True,True,,,4630.0,0.44,Success!,,,
23,,,Kansas,2020-08-05,29717.0,368.0,2205.0,66.0,8.98,18.44,False,True,24556.0,358.0,169801.0,5.84,Success!,,,
24,,,Alaska,2020-08-06,2141.0,25.0,112.0,0.0,5.72,0.0,False,True,1958.0,25.0,24129.0,3.27,Success!,,,
25,,,NorthDakota,2020-08-06,7177.0,109.0,,,,,False,False,,,,,Success!,,,
26,,,Massachusetts,2020-08-06,119874.0,8691.0,11166.0,716.0,9.31,8.24,True,False,,,510558.0,7.48,Success!,,,
27,,,Florida -- Miami-Dade County,2020-08-06,127677.0,1784.0,11330.0,,16.39,,False,True,69142.0,,481976.0,17.75,Success!,,,
28,,,Florida -- Orange County,2020-08-06,30776.0,275.0,4081.0,,24.52,,False,True,16642.0,,277193.0,20.98,Success!,,,
29,,,Iowa,2020-08-06,47360.0,911.0,3553.0,42.0,7.5,4.61,True,True,,,109911.0,3.51,Success!,,,
30,,,Missouri,2020-08-06,56377.0,1280.0,11289.0,420.0,26.73,34.17,False,True,42231.0,1229.0,704896.0,11.57,Success!,,,
31,,,Utah,2020-08-06,42915.0,330.0,1039.0,6.0,2.4,1.82,True,False,,,35862.0,1.18,Success!,,,
32,,,Mississippi,2020-08-05,64400.0,1825.0,27207.0,901.0,42.25,49.37,True,True,,,1125834.0,37.67,Success!,,,
33,,,Texas -- Bexar County,2020-08-06,41939.0,406.0,464.0,17.0,6.81,15.32,False,False,6812.0,111.0,146703.0,7.62,Success!,,,
34,,,Minnesota,2020-08-06,58640.0,1636.0,12130.0,157.0,20.69,9.6,True,True,,,342186.0,6.19,Success!,,,
35,,,Nevada,2020-08-06,53557.0,900.0,2647.0,77.0,7.97,12.22,False,False,33223.0,630.0,261123.0,8.93,Success!,,,
36,,,Texas,2020-08-06,38950.0,7803.0,5674.0,1003.0,14.57,12.85,True,False,,,3365783.0,12.07,Success!,,,
37,,,Delaware,2020-08-06,15365.0,587.0,3915.0,150.0,27.94,26.74,False,False,14011.0,561.0,209892.0,22.11,Success!,,,
38,,,Nebraska,2020-08-06,27821.0,340.0,1716.0,24.0,7.89,7.36,False,True,21757.0,326.0,90860.0,4.77,Success!,,,
39,,,California,2020-08-05 00:00:00,529980.0,9869.0,14691.0,797.0,4.25,8.39,False,False,345319.0,9505.0,2267875.0,5.79,Success!,,,
40,,,SouthDakota,2020-08-06,9273.0,141.0,1035.0,,11.16,,False,False,9273.0,,,,Success!,,,
41,,,Vermont,2020-08-06,1445.0,58.0,164.0,0.0,11.65,0.0,False,True,1408.0,57.0,8058.0,1.29,Success!,,,
42,,,New Mexico,2020-08-06,21773.0,669.0,404.0,,1.86,,True,False,,,43006.0,2.06,Success!,,,
43,,,Florida,2020-08-06,504768.0,7747.0,62853.0,1423.0,12.45,18.37,True,False,,,3316376.0,16.1,Success!,,,
44,,,"Washington, DC",2020-08-05,12443.0,587.0,6162.0,434.0,49.52,73.94,True,True,,,321317.0,46.94,Success!,,,
45,,,California - San Francisco,2020-08-03,7228.0,63.0,425.0,6.0,6.84,10.17,False,False,6214.0,59.0,,,Success!,,,
46,,,Colorado,2020-08-06,49436.0,1852.0,2462.0,124.0,5.88,6.81,False,False,41892.0,1820.0,227938.0,4.12,Success!,,,
47,,,California - San Diego,2020-08-06,31127.0,583.0,1195.0,24.0,4.72,4.16,False,False,25330.0,577.0,166412.0,5.04,Success!,,,
48,,,Idaho,2020-08-06,23399.0,223.0,262.0,3.0,1.12,1.35,False,True,,,11536.0,0.68,Success!,,,
49,,,Pennsylvania,2020-08-06,113241.0,7282.0,16026.0,1522.0,29.25,21.17,False,True,54786.0,7189.0,1423319.0,11.13,Success!,,,
50,,,Arizona,2020-08-06,183647.0,4002.0,4406.0,124.0,4.44,3.63,False,False,99270.0,3416.0,305259.0,4.39,Success!,,,
51,,,Georgia,2020-08-06,204895.0,4026.0,52247.0,1798.0,25.5,44.66,True,True,,,3239300.0,31.46,Success!,,,
52,,,Virginia,2020-07-21,79371.0,2048.0,12922.0,483.0,16.28,23.58,True,True,,,1613285.0,19.17,Success!,,,
53,,,WestVirginia,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)",,,
54,,,Indiana,2020-08-06,71015.0,2811.0,8072.0,394.0,11.37,14.02,True,True,,,619472.0,9.33,Success!,,,
55,,,New Hampshire,2020-08-06,6742.0,419.0,341.0,9.0,5.82,2.18,False,False,5858.0,413.0,20516.0,1.53,Success!,,,
56,,,Kentucky,2020-08-06,33254.0,760.0,2665.0,104.0,12.41,14.84,False,True,21475.0,701.0,354112.0,7.98,Success!,,,
57,,,California - Los Angeles,,,,,,,,False,False,,,823987.0,8.16,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")",,,
